"TERCİH KODU",İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,"YABANCIDİLİ","TABANPUAN","TABANYÜZDE","TAVANPUAN","TAVANYÜZDE"
40927,TEKİRDAĞ,SÜLEYMANPAŞA,Tekirdağ Belediyesi Mehmet Serez Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,"368,2136","16,16","424,5136","6,02"
49798,TEKİRDAĞ,SÜLEYMANPAŞA,Tekirdağ Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"425,6894","5,85","460,5822","1,8"
50759,TEKİRDAĞ,ÇORLU,Mehmet Akif Ersoy Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"392,7855","11,21","442,549","3,67"
40087,TEKİRDAĞ,ÇERKEZKÖY,Çerkezköy Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"391,6379","11,41","437,3044","4,31"
49692,TEKİRDAĞ,SÜLEYMANPAŞA,Namık Kemal Lisesi,Anadolu Lisesi,,İngilizce,"387,0524","12,28","425,3941","5,89"
39792,TEKİRDAĞ,KAPAKLI,Kapaklı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"360,8058","17,85","437,3044","4,31"
39835,TEKİRDAĞ,SARAY,Mustafa Elmas Arıcı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"350,4045","20,36","434,3342","4,68"
39892,TEKİRDAĞ,MALKARA,Malkara Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"286,5362","41,75","493,4272","0,05"
50586,TEKİRDAĞ,SÜLEYMANPAŞA,Süleymanpaşa Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"348,9921","20,72","409,6533","8,3"
49317,TEKİRDAĞ,SÜLEYMANPAŞA,Uluslararası Şehit Münür Alkan Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"276,355","46,36","362,6874","17,41"
50579,TEKİRDAĞ,ÇORLU,Şehit Metin Arslan Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"252,629","58,72","424,9355","5,95"
39966,TEKİRDAĞ,ÇERKEZKÖY,Enesler Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"233,5163","70,66","477,9459","0,55"
40816,TEKİRDAĞ,SARAY,Şehit Nihat Kara Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"214,2611","83,87","380,3253","13,62"
39733,TEKİRDAĞ,ÇORLU,Çorlu Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"203,6985","90,38","407,1662","8,71"
40815,TEKİRDAĞ,KAPAKLI,Kapaklı Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"195,1923","94,44","340,0058","23,1"
65523,TEKİRDAĞ,ERGENE,Şehit Mehmet Zeki Erden Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"181,5537","98,26","337,7281","23,73"
49823,TEKİRDAĞ,ÇERKEZKÖY,Çerkezköy Halit Narin Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,"280,9221","44,23","352,4344","19,87"
50609,TEKİRDAĞ,ÇERKEZKÖY,Çerkezköy Türk Tekstil Vakfı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,"266,7523","51,08","364,1903","17,06"
40998,TEKİRDAĞ,SÜLEYMANPAŞA,Tekirdağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,"264,2153","52,38","373,8493","14,95"
40886,TEKİRDAĞ,SÜLEYMANPAŞA,Tekirdağ Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,YENİLENEBİLİR ENERJİ TEKNOLOJİLERİ ALANI,İngilizce,"259,6033","54,83","357,2911","18,68"
39739,TEKİRDAĞ,ÇERKEZKÖY,Çerkezköy Halit Narin Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,"254,9973","57,38","356,4009","18,9"
49751,TEKİRDAĞ,ÇORLU,Ahi Evran Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,"253,4269","58,27","334,9113","24,53"
49941,TEKİRDAĞ,ÇERKEZKÖY,Çerkezköy Türk Tekstil Vakfı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TEKSTİL TEKNOLOJİSİ ALANI,İngilizce,"229,9235","73,11","337,9141","23,68"
39917,TEKİRDAĞ,ÇORLU,Ahi Evran Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,"215,4525","83,07","313,9463","31,17"
49702,TEKİRDAĞ,ÇORLU,Ahi Evran Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,"211,0597","85,99","368,6989","16,06"
49444,TEKİRDAĞ,ÇORLU,Çorlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,"207,3815","88,25","367,635","16,29"
40785,TEKİRDAĞ,ÇERKEZKÖY,Veliköy Organize Sanayi Bölgesi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,"206,0043","89,08","337,2156","23,87"
50815,TEKİRDAĞ,ÇORLU,Mehmet Rüştü Uzel Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,"202,134","91,23","323,138","28,13"
72356,TEKİRDAĞ,HAYRABOLU,Ergün Korkmaz Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,"192,1929","95,56","270,9995","48,92"
39831,TEKİRDAĞ,SÜLEYMANPAŞA,Süleymanpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,"245,5321","62,96","403,3846","9,35"
50344,TEKİRDAĞ,SÜLEYMANPAŞA,Süleymanpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,"242,2366","64,99","367,5277","16,31"
50650,TOKAT,MERKEZ,Tokat Milli Piyango İhya Balak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"453,4092","2,47","491,2108","0,1"
49691,TOKAT,ERBAA,Yılmaz Kayalar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"407,2057","8,7","483,9459","0,28"
50087,TOKAT,ZİLE,Zile Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"396,5888","10,53","474,3542","0,76"
49340,TOKAT,NİKSAR,Niksar Prof. Dr. Mustafa Erol Turaçlı Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"380,3234","13,62","481,6278","0,38"
50171,TOKAT,TURHAL,Turhal Şeker Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"368,8044","16,03","449,847","2,83"
39924,TOKAT,REŞADİYE,Reşadiye Borsa İstanbul Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"343,2896","22,21","422,5243","6,3"
50841,TOKAT,MERKEZ,Tokat Borsa İstanbul Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,"389,1993","11,87","418,2511","6,96"
41037,TOKAT,MERKEZ,Tokat Borsa İstanbul Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,"401,6648","9,64","421,9598","6,39"
50407,TOKAT,MERKEZ,Gazi Osman Paşa Lisesi,Anadolu Lisesi,,İngilizce,"422,23","6,34","454,3385","2,38"
49996,TOKAT,ERBAA,Erbaa Merkez Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"363,3813","17,25","407,0641","8,73"
40892,TOKAT,ARTOVA,Artova Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"215,4126","83,09","387,463","12,2"
49658,TOKAT,MERKEZ,Uluslararası Tokat Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"359,8707","18,07","452,9588","2,52"
50674,TOKAT,MERKEZ,M.Emin Saraç Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"345,8338","21,55","442,8001","3,65"
40007,TOKAT,MERKEZ,Tokat Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"326,3019","27,11","421,9707","6,39"
40849,TOKAT,ERBAA,Erbaa Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"307,8472","33,32","393,2265","11,13"
40851,TOKAT,TURHAL,15 Temmuz Şehit Ferhat Koç Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"278,5487","45,32","366,1041","16,63"
50634,TOKAT,ERBAA,Erbaa Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"259,0147","55,15","413,0163","7,76"
40850,TOKAT,NİKSAR,15 Temmuz Şehit Erdem Diker Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"255,4479","57,13","370,1647","15,74"
65308,TOKAT,MERKEZ,Tokat Gaziosmanpaşa Üniversitesi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,"283,8474","42,92","369,9057","15,79"
50338,TOKAT,MERKEZ,Tokat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,"261,7621","53,66","376,2625","14,45"
49910,TOKAT,MERKEZ,Yeşilırmak Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,"242,7441","64,68","389,3561","11,84"
50032,TOKAT,MERKEZ,Cumhuriyet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HARİTA-TAPU-KADASTRO ALANI,İngilizce,"242,0521","65,11","357,7069","18,58"
49971,TOKAT,MERKEZ,Cumhuriyet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,"227,6471","74,66","352,4028","19,87"
40857,TOKAT,MERKEZ,Zübeyde Hanım Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,GRAFİK VE FOTOĞRAF ALANI,İngilizce,"200,8022","91,91","325,0603","27,52"
50213,TOKAT,MERKEZ,Zübeyde Hanım Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MATBAA TEKNOLOJİSİ ALANI,İngilizce,"193,7242","95,02","250,5909","59,91"
49667,TRABZON,ORTAHİSAR,Trabzon Merkez Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"466,5331","1,29","493,4272","0,05"
50217,TRABZON,YOMRA,Trabzon Yomra Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"455,6945","2,25","482,234","0,35"
49578,TRABZON,AKÇAABAT,Akçaabat Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"439,4116","4,05","466,2368","1,32"
49572,TRABZON,BEŞİKDÜZÜ,Beşikdüzü Borsa İstanbul Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"408,2582","8,53","458,5448","1,98"
50436,TRABZON,VAKFIKEBİR,Vakfıkebir Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"390,724","11,58","440,4061","3,93"
49361,TRABZON,OF,Of Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"384,1201","12,86","454,4204","2,37"
49267,TRABZON,ORTAHİSAR,Trabzon Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,"384,7715","12,73","462,2394","1,66"
50574,TRABZON,ORTAHİSAR,Kanuni Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"421,9313","6,39","450,5285","2,77"
40915,TRABZON,AKÇAABAT,Akçaabat Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"386,662","12,36","428,3209","5,48"
50011,TRABZON,SÜRMENE,Sürmene Hasan Tahsin Kırali Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"342,5986","22,39","383,4057",13
39056,TRABZON,ARAKLI,Araklı Mehmet Akif Ersoy Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"314,2397","31,07","396,6186","10,52"
50504,TRABZON,ORTAHİSAR,Mahmut Celaleddin Ökten Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"434,6708","4,64","493,0888","0,08"
49986,TRABZON,ORTAHİSAR,Dursun Ali Kurt Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"381,9288","13,29","431,9665",5
49893,TRABZON,ORTAHİSAR,Trabzon Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"355,9505","19,01","447,7236","3,08"
49915,TRABZON,AKÇAABAT,Şehit Samet Uslu Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"347,1002","21,21","384,9942","12,69"
65524,TRABZON,AKÇAABAT,Akçaabat Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"319,8355","29,2","410,2512","8,2"
65526,TRABZON,YOMRA,Hacı Hakkı Çalık Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"314,1333","31,1","377,4925","14,2"
39953,TRABZON,OF,Of Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"311,0827","32,17","440,5502","3,91"
65525,TRABZON,MAÇKA,Maçka Şehit Eren Bülbül Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"302,1151","35,45","384,0634","12,87"
39888,TRABZON,BEŞİKDÜZÜ,Ahmet Gün Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"299,0068","36,63","389,6895","11,78"
65550,TRABZON,VAKFIKEBİR,Vakfıkebir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"284,0091","42,85","402,6925","9,47"
40852,TRABZON,ARSİN,Mehmet Rüştü Aşıkkutlu Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"283,9331","42,89","380,9844","13,48"
49892,TRABZON,ORTAHİSAR,Trabzon Kız Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,Arapça,"331,7386","25,46","429,463","5,32"
39938,TRABZON,ORTAHİSAR,Trabzon Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,"275,7763","46,64","375,8943","14,53"
40133,TRABZON,ORTAHİSAR,Prof Dr. Necmettin Erbakan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,"245,8578","62,76","362,032","17,56"
40084,TRABZON,ARAKLI,Saffet Çebi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,"225,283","76,29","313,6296","31,28"
40160,TRABZON,AKÇAABAT,Akçaabat Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TESİSAT TEKNOLOJİSİ VE İKLİMLENDİRME ALANI,İngilizce,"204,2528","90,07","297,6002","37,18"
50688,TRABZON,OF,Of Hacı Mehmet Bahattin Ulusoy Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,BİLİŞİM TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,"246,8297","62,16","336,2913","24,13"
49365,TRABZON,AKÇAABAT,Akçaabat Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,"220,2393","79,79","339,4052","23,27"
50414,TRABZON,AKÇAABAT,Akçaabat Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,"192,2979","95,52","305,4314","34,21"
49415,TRABZON,ORTAHİSAR,Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,"180,2","98,49","323,0136","28,16"
49633,TUNCELİ,MERKEZ,Tunceli Türk Telekom Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"396,9898","10,46","466,4915","1,31"
39673,TUNCELİ,MERKEZ,Tunceli Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"365,6577","16,73","403,1881","9,38"
50116,TUNCELİ,PERTEK,Pertek Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"190,7914","96,03","329,975","25,99"
39718,TUNCELİ,MERKEZ,Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,HARİTA-TAPU-KADASTRO ALANI (SINAVLI),İngilizce,"198,6284","92,96","332,6244","25,2"
49371,UŞAK,MERKEZ,Uşak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"446,3956","3,22","497,6649","0,02"
49683,UŞAK,SİVASLI,Dursun Yalım Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"384,1712","12,85","420,6456","6,59"
41038,UŞAK,EŞME,Şehit Cemalettin Avcı Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,"332,9871","25,09","406,4276","8,84"
50797,UŞAK,MERKEZ,Şehit Abdulkadir Kılavuz Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"411,9429","7,93","446,0015","3,27"
50148,UŞAK,MERKEZ,Ertuğrul Gazi Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"407,6647","8,63","486,8538","0,19"
40866,UŞAK,MERKEZ,Fevzi Çakmak Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"362,7983","17,38","405,9195","8,93"
65527,UŞAK,EŞME,Şehit Mustafa Eğerci Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"324,7654","27,61","419,2091","6,81"
65528,UŞAK,BANAZ,Durmuş Tanış Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"284,5924","42,59","380,2737","13,63"
50252,UŞAK,MERKEZ,Uşak Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,"287,2337","41,45","374,6017","14,79"
40197,UŞAK,MERKEZ,Uşak Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,"277,3703","45,88","373,4533","15,03"
39750,UŞAK,MERKEZ,Uşak Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,"250,8428","59,76","332,2189","25,32"
39851,UŞAK,MERKEZ,Uşak Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,"240,3421","66,2","369,6473","15,85"
39848,VAN,EDREMİT,Van Türk Telekom Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"451,0523","2,71","492,4388","0,09"
49544,VAN,İPEKYOLU,İpekyolu Borsa İstanbul Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"439,2843","4,06","492,7264","0,08"
50181,VAN,TUŞBA,Tuşba Türkiye Odalar ve Borsalar Birliği Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"422,1599","6,36","439,1773","4,08"
39702,VAN,ERCİŞ,Erciş Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"403,9478","9,26","476,6893","0,61"
39741,VAN,MURADİYE,Muradiye Alpaslan Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,"376,1243","14,48","410,6935","8,12"
41039,VAN,ERCİŞ,Erciş Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,"366,0933","16,63","403,3679","9,36"
50447,VAN,İPEKYOLU,Niyazi Türkmenoğlu Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"413,052","7,75","439,1951","4,08"
39800,VAN,İPEKYOLU,Kazım Karabekir Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"399,3171","10,05","419,7911","6,72"
40191,VAN,EDREMİT,Türkiye Yardımsevenler Derneği Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"388,4957",12,"411,1181","8,06"
40893,VAN,TUŞBA,Abdurrahman Gazi Borsa İstanbul Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"370,5085","15,66","398,385","10,21"
41084,VAN,ERCİŞ,Sevim Kürüm Anadolu Lisesi,Anadolu Lisesi,,İngilizce,"349,0843","20,7","392,1354","11,32"
40088,VAN,İPEKYOLU,Van Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"360,2891","17,97","404,8814","9,1"
50008,VAN,İPEKYOLU,İskele Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"325,3129","27,44","398,525","10,18"
50457,VAN,EDREMİT,Edremit Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"312,7956","31,57","363,7461","17,16"
50354,VAN,ERCİŞ,Şehit Polis Halil Hamuryen Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"308,5167","33,07","373,3934","15,04"
50655,VAN,ERCİŞ,Tevfik İleri Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"294,4159","38,44","347,9672","20,99"
49625,VAN,EDREMİT,Mizancı Murat Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"293,2064","38,94","356,7889","18,8"
65529,VAN,GEVAŞ,Gevaş Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"267,9607","50,45","385,1642","12,65"
49927,VAN,TUŞBA,Hüseyin Çelik Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"263,419","52,8","356,2833","18,93"
50550,VAN,ÖZALP,Özalp Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"255,883","56,88","357,4965","18,63"
50020,VAN,TUŞBA,Tuşba Şehit Ferhat Arslan Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"251,8154","59,2","366,963","16,44"
40817,VAN,GÜRPINAR,Şehit Haluk Varlı Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"221,474","78,92","363,1636","17,29"
50560,VAN,MURADİYE,Muradiye Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"208,612","87,51","352,2225","19,92"
40058,VAN,BAŞKALE,Başkale Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"199,4106","92,6","292,1278","39,38"
50557,VAN,ÇALDIRAN,Çaldıran Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,"197,3041","93,56","365,4058","16,79"
40089,VAN,İPEKYOLU,Van Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,Farsça,"330,4265","25,85","379,3035","13,82"
